FBID	ZT0	ZT4	ZT8	ZT12	ZT16	ZT20
FBtr0335225	25.2886	19.0056	13.3628	13.3725	18.8862	12.7672
FBtr0335226	6.38055	10.3183	15.1896	14.1686	7.49198	12.5364
FBtr0335227	3.07277	2.76171	3.77161	3.69572	4.47472	4.56792
FBtr0335228	0.617784	0.921129	0.41669	0.506395	1.41878	0.626673
FBtr0081785	17.6139	11.6858	9.65385	12.5343	13.8888	11.2828
FBtr0081786	2.43807	2.97006	2.2814	1.88275	2.94463	2.7323
FBtr0081787	6.12617	4.79428	5.39324	4.46545	5.0162	7.12299
FBtr0310411	0	1.24857	0	0	0	0
FBtr0081788	13.8512	19.2278	15.2954	14.9266	11.0231	16.5223
FBtr0347497	0.497993	0.133726	0.330721	0.184517	0.884522	0.465721
FBtr0081789	2.3151	3.0742	1.99406	2.34532	1.45097	2.5156
FBtr0344726	3.35811	2.11569	3.55404	2.50456	3.08508	2.35321
FBtr0081790	7.45661e-05	7.03183e-05	5.8682e-05	6.39816e-05	7.71977e-05	7.97479e-05
FBtr0339720	4.99043	4.14991	3.93051	4.83553	5.83239	3.46156
FBtr0113204	13.8215	12.0196	12.5897	14.6316	16.8693	14.3432
FBtr0081794	27.5364	62.6635	41.2395	33.408	0	41.1144
FBtr0339723	25.6986	7.25503	15.7525	16.2999	49.4887	12.1577
FBtr0339724	2.01547	2.22139	1.75308	1.73419	2.06164	1.87104
FBtr0081795	33.8288	38.463	39.5209	39.2872	26.9431	40.3479
FBtr0300896	5.96526	9.31873	10.2442	12.0577	7.99151	7.83528
FBtr0302178	2.47116	1.76513	2.17629	3.19199	1.57715	2.59836
FBtr0081797	0.634662	0.651882	0	0.152234	0.242854	0
FBtr0081798	1.55393	1.5122	1.80933	2.28285	1.09641	2.06887
FBtr0339606	3.10837	2.85655	4.05335	3.6026	5.33675	2.68815
FBtr0300372	1.52259	1.1141	0.935563	0.859255	0.78666	0.468947
FBtr0081806	36.3425	33.9961	36.1497	32.1262	39.0632	36.9718
FBtr0306301	3.43941	2.52774	1.21415	0.798402	1.37147	0.329772
FBtr0081808	2.50362	2.64398	3.30943	3.18623	3.67627	3.27176
FBtr0300040	0.0750826	0.313061	0.127278	0.20895	0.0923586	0
FBtr0081816	9.11374	10.8865	7.74771	7.75381	5.51986	6.94375
FBtr0347360	0.947187	0.460917	0.90966	0.654095	0.973775	0.668191
FBtr0081817	10.599	3.95526	4.18743	4.3977	6.92384	9.29726
FBtr0081818	0.000378948	1.17335	0.00164868	0.0311813	0	0.0897214
FBtr0300916	0	4.9679	0.00638378	0.115948	0	0.127462
FBtr0300917	8.57484	16.812	16.616	16.5742	12.404	13.4884
FBtr0335229	5.01354	4.56891	7.0008	6.17829	5.39185	5.24032
FBtr0335230	6.16449	1.13716	1.85738	1.72281	3.08117	3.67377
FBtr0310412	0.586482	0.724985	0.634488	0.248144	0.393777	0.57618
FBtr0081820	6.55627	8.57134	6.31648	6.78022	5.71235	7.30037
FBtr0081821	3.84651	1.40718	1.47709	1.35381	3.95123	0.693945
FBtr0308077	3.54162	0.760255	0	0	0	0
FBtr0308078	0	0	0	0	0	0
FBtr0335231	38.1838	22.5997	18.0489	16.517	21.6895	22.9357
FBtr0081822	163.677	131.468	114.948	105.355	128.162	146.432
FBtr0081823	33.0419	29.8293	27.2998	30.4697	31.2366	28.1489
FBtr0081824	64.7136	60.8909	71.029	62.559	57.3102	73.5447
FBtr0332157	0	0	0	0	0	0
FBtr0331342	0	0	0	0	0	0
FBtr0331344	14.9147	15.2135	14.1882	13.2928	9.90267	0
FBtr0081827	0.989985	0.480082	0.615228	0.525823	0.586704	0.869072
FBtr0081828	0.0512271	0	0	0.130092	0.11469	0.111878
FBtr0081829	1.63614	1.45259	2.86684	1.29268	1.58734	0.952871
FBtr0306804	0	0	0	0	0	0
FBtr0081831	0	0	0	0	0	0
FBtr0081832	11.149	7.08644	5.16314	6.65425	6.72914	8.30332
FBtr0081833	0	0	0	0	0	0
FBtr0081834	51.2493	75.1282	61.9391	50.7923	41.5738	65.521
FBtr0081835	10.8519	10.7285	11.5135	12.7857	12.3769	11.698
FBtr0081836	0	0	0.0815128	0.0446306	0	0
FBtr0081837	0	0	0	0	0	0
FBtr0344289	0	0	0	0	0	0
FBtr0081838	8.40012	7.99041	7.02721	5.94187	6.9559	6.534
FBtr0081839	0	0.258052	0.629128	0.344466	1.06289	0.148118
FBtr0081840	24.8289	29.0138	27.1542	32.8338	30.0337	40.2987
FBtr0081841	14.0878	12.0162	13.2867	13.9324	20.0477	14.5125
FBtr0081842	2.62839e-05	0.075113	0.0610415	0.150399	0.0662984	0
FBtr0302314	0.35666	0.0755684	0.0614116	0.151311	0.0666963	0
FBtr0081844	26.6857	41.4384	39.6076	28.2947	24.9151	33.8374
FBtr0081845	18.6291	35.1689	26.0481	21.3963	1.01689	21.1467
FBtr0081846	8.6998	15.4761	18.045	14.1243	6.89388	7.93185
FBtr0306260	19.9189	2.31187	7.5564	8.76068	20.7891	8.9239
FBtr0301759	0	0	0.046626	0	0	0
FBtr0445396	0	0	0.473386	0	0	0
FBtr0081853	19.4877	13.5957	14.2946	12.6914	15.5177	14.8432
FBtr0081854	8.06652	5.89774	7.38493	7.28359	7.57803	7.28856
FBtr0081855	199.987	95.5089	68.1505	85.5744	104.865	58.0354
FBtr0305680	146.279	101.596	115.3	133.823	547.018	224.414
FBtr0111026	0.132819	0.0421138	0.102672	0.0562162	0.123901	0.0725177
FBtr0081858	4.46566	2.62469	3.48013	3.50361	4.7145	4.28171
FBtr0081859	0	0	0	0	0	0
FBtr0081860	0	0	0	2.69239e-06	0	0
FBtr0306794	0	0	0	0.0358522	0	0
FBtr0081861	2.06503	3.2931	1.50242	1.64523	2.44763	1.72438
FBtr0081864	1.35811	1.47343	1.74555	0.515918	1.39799	1.27886
FBtr0306805	5.72977e-05	5.26109e-05	4.29834e-05	0.0111265	5.78196e-05	6.3741e-05
FBtr0306806	0.000223551	0.000209946	0.000180131	0.919454	0.000226194	0.000243151
FBtr0332541	0.268335	0.565541	0	0	0	0.484763
FBtr0081865	0	0	0	0	0	0
FBtr0332542	0	0	0	0	0	0
FBtr0081866	3.67338	3.38059	2.90888	2.17416	3.41003	2.96767
FBtr0081867	34.108	37.7488	42.5419	44.4777	33.1816	42.6841
FBtr0081869	15.8009	18.7599	17.388	17.7246	15.1839	17.5685
FBtr0310047	2.58686	1.17845	1.32696	0.786506	1.25562	1.23074
FBtr0310048	0	0	0.198295	0.13677	0	0
FBtr0081870	0.47749	1.00573	0.448207	0.0577427	0.305438	0.484165
FBtr0081871	0	0.173919	0.0471102	0.103181	0.0682222	0.0665483
FBtr0344341	0	2.1832e-06	2.34185e-06	2.24607e-06	2.57531e-06	3.0941e-06
FBtr0081872	0	0	0	0	0	0.0550766
FBtr0081873	3.5011	0.936578	1.44532	2.20777	3.07135	0.00171821
FBtr0339327	0.648934	2.15829	1.99183	1.92536	2.21513	3.32277
FBtr0081878	13.026	5.71874	3.67917	4.02896	8.13201	4.10316
FBtr0081879	15.6647	12.4068	13.5737	13.017	9.75856	8.54991
FBtr0310655	0	1.10061	1.7155	0	0.000819874	0
FBtr0334317	0	0	0	0.275946	1.47256	0.431089
FBtr0081880	0	0	0	0	0	0
FBtr0334318	12.1854	12.1284	12.3204	12.8255	12.1276	12.6893
FBtr0081881	0.203192	0	0.314079	0	0.227548	0
FBtr0081882	103.128	162.984	167.456	169.316	98.5424	121.037
FBtr0081883	0.328768	0.330011	0	0	0.297159	0.827253
FBtr0081890	12.0302	10.2276	8.28454	8.5256	9.64925	9.7594
FBtr0300442	0.89907	0	1.0435	0	0	0
FBtr0081892	0	0.000235664	0	0	0	0
FBtr0300443	0	1.3501	0	0	0	0
FBtr0334320	20.3705	13.9369	16.4095	16.915	27.1211	15.5606
FBtr0081893	0.703886	0.723133	0.472156	0.810391	0.819493	0.362333
FBtr0344337	0.000157111	0.000147262	0.507947	0.000140037	0.000160172	0.714757
FBtr0310300	0.0435194	0.0413967	0.0336416	0	0.0974338	0.0475221
FBtr0081897	10.196	5.89786	8.09479	7.46465	9.25437	8.57604
FBtr0081898	7.7576	3.74264	3.03301	4.03266	6.45441	7.0368
FBtr0339330	0	0.264473	0.729994	0.22562	0.400748	0.279992
FBtr0081899	0.162087	0.205576	0.250595	0	0.120964	0.294993
FBtr0081900	0.21545	0.0512353	0	0.0911898	0.0602952	0.411715
FBtr0081901	9.90662	10.0199	8.48204	8.33295	7.72073	10.5439
FBtr0081902	7.86882	13.4964	8.00014	6.26993	6.59775	8.45847
FBtr0081903	6.63999	6.88657	6.03648	4.32047	5.57808	6.19326
FBtr0337072	0.691031	0	1.15603	1.3235	2.68829	1.66465
FBtr0343149	12.6598	9.86599	10.544	15.0333	13.7033	19.0755
FBtr0305337	13.2942	32.1301	31.1188	35.6231	16.9555	21.3822
FBtr0305338	9.55757	8.79638	11.8395	12.6275	12.9092	7.74456
FBtr0081905	0	0	0	0	0	0
FBtr0300543	7.92537	5.08751	5.56353	6.99835	9.2055	7.20456
FBtr0300544	0.118685	0.826772	0.153686	0.453861	0.260535	0
FBtr0081907	3.74332	6.19298	4.24114	4.93386	3.21524	3.01247
FBtr0081908	0.0167201	0.0175471	0.0150904	0.0163945	0.0165687	0.363334
FBtr0081909	0.00601174	0.0173994	0.00840906	0.00672803	0.00537124	6.93273e-06
FBtr0081910	0.0331071	0.0176465	0.0222996	0.0297176	0.0351565	9.19054e-06
FBtr0300545	0.0924126	0.0177969	0.0400989	0.0726351	0.10888	1.08896e-05
FBtr0081911	0	0.108309	0	0	0	0.000628287
FBtr0346112	5.67344	3.15113	3.77646	3.60196	6.91556	2.26706
FBtr0337073	0	0.24638	0.000159831	0	0	2.07705
FBtr0081912	0.0556961	0	0	0	0.0623479	0.0608188
FBtr0301194	6.41068	5.03748	4.66834	3.4605	4.36819	3.1958
FBtr0081914	5.97592	5.13323	4.78752	4.67543	5.33143	5.06226
FBtr0081915	11.9669	11.7436	10.7566	10.695	9.84371	10.4308
FBtr0308889	0.15349	0	0.140242	0.0667694	0	0.221293
FBtr0081916	0.115401	0.0731816	0.0594719	0.0651252	0.172244	0.0840101
FBtr0081917	0	0.12871	0.062842	0.0230973	0.0305093	0.147767
FBtr0081918	24.3206	25.7896	24.9754	24.3582	23.3692	25.682
FBtr0081919	3.95519	3.21773	2.69539	2.81945	4.19452	2.89826
FBtr0081920	185.72	87.0065	109.811	105.664	157.543	61.0076
FBtr0445733	5.42583	2.56402	4.93745	3.34355	4.20677	1.49269
FBtr0445734	60.1595	49.0123	71.6289	47.3155	36.8079	44.7329
FBtr0081921	15.3131	13.8632	15.8208	13.3865	17.0428	15.2044
FBtr0081922	19.5317	20.942	21.8093	22.9284	18.0286	20.9877
FBtr0081930	569.238	839.357	724.464	658.376	628.361	846.789
FBtr0081931	107.15	69.5108	109.611	118.914	180.48	83.0634
FBtr0081932	57.9563	49.2513	56.7309	53.4643	61.1637	47.2241
FBtr0334659	84.2451	73.7773	94.5799	87.1717	143.879	73.0436
FBtr0334660	366.657	589.705	544.896	492.691	446.331	519.212
FBtr0081934	5.01622	3.95874	4.20354	2.96142	3.3974	3.59346
FBtr0334332	0.435084	0.825487	0.336304	0.368574	0	0.947431
FBtr0081940	2.31105	3.34903	1.2762	2.04935	1.97117	2.04298
FBtr0081941	0.509274	0.749112	0.45435	0.365719	0.131875	0.428951
FBtr0081942	4.25682	4.98005	4.76574	5.01167	3.61499	2.99204
FBtr0081943	0	0.00339209	0.325355	0	1.65353	0.000270556
FBtr0302489	2.68256	2.92381	2.26804	1.4926	0	2.29861
FBtr0081944	8.94479	7.10211	5.84585	8.04389	8.01957	7.02061
FBtr0081945	0.749283	1.47188	0	0.000420867	1.94602	0.69969
FBtr0081946	3.2956	5.16093	7.41788	4.30603	2.97564	5.16687
FBtr0081947	12.0358	13.1113	9.85666	11.2644	9.64913	10.974
FBtr0081948	5.8475	6.34206	4.77374	4.57986	3.48705	4.237
FBtr0081949	10.96	10.7463	7.62892	11.0962	12.5076	6.78314
FBtr0305339	1.25137	2.175	2.66421	0.491336	0	0.718318
FBtr0337074	0.140816	0.155552	0.109263	0.0401262	0.0806247	0.203748
FBtr0081950	0.209664	0.302987	0.12664	0.0409878	0.219884	0.240664
FBtr0081951	1.55315	0.95041	1.02787	0.681549	1.09885	0.372765
FBtr0307515	0	0	0	0	0	0
FBtr0081953	11.4925	16.7623	18.5576	19.6191	15.2236	15.7566
FBtr0081957	0.119894	0.370839	0.280745	0.380954	0.532993	0.240944
FBtr0113206	0.0391817	0.131069	0.0770104	0.135033	0.131448	0.0822361
FBtr0301786	0	0	0	0	0	0
FBtr0301787	0	0	0	0	0	0
FBtr0347567	0	0	0	0	0	0
FBtr0347568	0	0	0	0	0	0
FBtr0334327	82.188	74.9851	64.9524	90.6732	62.6794	69.8431
FBtr0334328	253.297	209.198	230.986	259.115	275.797	214.429
FBtr0081958	14.4548	16.9625	16.5499	15.4423	9.81504	7.19575
FBtr0340014	6.33509	4.4608	5.435	6.33073	4.99046	6.35583
FBtr0081959	3.08304	2.76003	1.75367	2.49041	3.02266	3.37761
FBtr0346139	5.99635e-05	0.718702	1.16664	5.44579e-05	6.13321e-05	6.55431e-05
FBtr0081960	0	1.77652	0.000218864	0	0	0
FBtr0336753	15.0362	9.96827	15.5857	13.4225	16.7555	12.9115
FBtr0300742	0	0.0759173	0	0	0.0893417	0
FBtr0081962	8.17972	0	8.70173	6.63676	17.21	0.00314549
FBtr0081963	0.001646	0.00110779	0	0.000826766	0	10.7978
FBtr0081964	11.8914	21.4874	10.0111	12.4425	1.19797	13.5737
FBtr0081965	25.7576	24.3926	26.0673	23.1265	17.3174	24.5069
FBtr0081966	1.23259	3.02106e-05	2.56677e-05	2.97565e-05	3.2205e-05	0.761181
FBtr0336754	0.00169951	1.05519	0.608551	1.24195	0.841199	0.411739
FBtr0081967	2.07246	1.36123	1.41134	1.46196	1.87807	1.6165
FBtr0081968	14.0472	13.4114	15.587	13.7778	11.8372	12.0563
FBtr0300415	0	0	0	0	0	0
FBtr0081969	6.277	7.13886	6.53993	6.46868	5.87775	5.1656
FBtr0336757	0	0	0	0	0.236922	0
FBtr0300691	4.93336	2.47929	5.17622	7.88702	12.5591	3.09536
FBtr0336758	7.0365	11.2086	6.06281	4.36481	0.119333	10.1721
FBtr0336759	0.00199048	3.32171	2.99661	3.50388	0.0288759	0.987812
FBtr0336760	4.56033	3.54239	6.3265	3.36187	3.24712	4.08134
FBtr0081971	1.87793	1.62394	1.3637	1.39699	1.52888	2.4235
FBtr0081972	0.158168	0.11284	0.152835	0.13389	0.0442645	0.0863579
FBtr0081973	1.2212e-06	0	0	0	1.07852e-06	0
FBtr0333190	0.13753	0	0	0	0.0513175	0
FBtr0081974	0	0	0	0.0473451	0	0
FBtr0346096	0	0	0	2.51899e-06	0	0
FBtr0302133	2.7231	1.58759	2.00317	1.67307	1.96666	2.01435
FBtr0081977	10.4908	9.37718	9.45993	9.07965	14.2655	10.2438
FBtr0339168	8.50238	4.30156	1.13171	1.95122	5.21929	4.39798
FBtr0081978	100.534	73.0691	77.4278	79.891	104.168	86.8139
FBtr0081981	31.9349	33.8048	36.0739	46.0221	39.7429	49.4537
FBtr0081982	0.374576	0.312953	0.539313	8.97108e-05	0.00135618	0.591802
FBtr0346321	1.13208	1.23056	1.87852	1.95035	1.38416	0.356066
FBtr0081984	12.4953	10.1177	6.38624	7.08072	9.24802	10.4872
FBtr0081985	0.0740525	0.422644	0.629689	0.125372	0.24869	0.0808636
FBtr0081987	0	0	0	0	0	0
FBtr0081988	23.9753	11.3496	11.3279	12.1114	20.0194	19.8605
FBtr0301524	43.9515	45.1491	42.4102	38.8907	52.1552	34.3764
FBtr0081990	0.264619	0.26264	0.335253	0.247052	0.0905732	0.458712
FBtr0081991	0.0441775	0	0	0	0	0
FBtr0081992	0	0	0	0	0	0
FBtr0081993	3.29055	7.04544	4.90858	3.13276	4.29312	6.47394
FBtr0081994	0	0	0	0	0	0
FBtr0305197	0	0	0	0	0	0
FBtr0333667	5.85973	4.4572	4.49493	5.2707	8.89307	5.50952
FBtr0333668	40.3375	36.5192	40.3218	39.0758	49.1492	38.9298
FBtr0081995	4.42246	4.68076	2.98532	2.92637	2.96341	3.67293
FBtr0081996	7.45418	14.9819	17.3768	17.9513	7.30318	12.3091
FBtr0081997	2.95748	1.09526	1.40575	1.43102	0.239986	0
FBtr0336761	1.30372	1.22161	2.40867	0.662458	1.27764	3.19267
FBtr0082001	0.000273867	0.000577633	0.000578604	1.54766	0.00688059	1.1162
FBtr0082002	1.90363	4.82603	3.94911	2.64628	3.52186	2.69187
FBtr0082003	0.00213752	0.00114263	0.00174944	2.62424	0.0207217	2.59417
FBtr0082004	8.38455	5.41173	6.82875	4.33182	7.17532	5.90551
FBtr0300414	0	0	0	0	0	0
FBtr0082006	17.6253	8.82402	6.21482	7.8526	7.26905	6.75313
FBtr0300743	0	0.979574	1.91305	1.93146	0	1.84813
FBtr0300744	0.259229	0.793446	0	0.49698	0.290333	0
FBtr0300745	0	0	0	0	0	0
FBtr0300746	13.781	13.0069	9.20679	9.56566	11.2258	11.657
FBtr0300747	0	0	0.6104	0.310967	0.352856	0.398257
FBtr0300748	2.56178	0.790415	1.62651	1.46469	2.4283	1.88125
FBtr0082010	49.6382	48.9635	48.6457	48.6079	42.3325	45.9449
FBtr0082011	16.2262	17.0237	16.1119	19.9923	13.4462	11.3946
FBtr0336756	0.230052	3.7847	2.00665	4.25519	5.15345	9.07824
FBtr0082013	17.4802	16.6276	15.7927	15.8986	18.4511	16.3408
FBtr0082015	7.61679	8.87169	6.20033	7.31607	5.3596	8.28333
FBtr0082016	0	0	0	0	0	0
FBtr0082017	7.3135	5.06604	6.90745	6.94997	8.23022	4.15083
FBtr0082018	12.7166	14.6837	13.2932	11.7095	9.67731	11.2408
FBtr0082019	3.64337	3.75843	7.42224	4.523	4.09489	4.57078
FBtr0082025	12.2531	10.4116	14.5636	14.3081	13.9333	13.2214
FBtr0082026	14.7232	16.7132	15.1659	14.3499	6.87077	12.8178
FBtr0082027	0	0.00329751	0	0	0	1.12587
FBtr0082028	0	0.203684	0.082763	0.0906304	0	0.116911
FBtr0082029	9.83155	7.57342	6.48101	7.76084	8.37246	7.70609
FBtr0082031	4.14885	0.107191	3.2964	7.37096	5.97362	0.0177925
FBtr0334302	3.84296	6.92843	4.26568	0.201702	1.43188	8.17912
FBtr0082041	11.9128	14.5104	8.75361	5.22896	7.10805	8.58727
FBtr0082042	13.0435	12.9802	13.5936	0.986193	2.10012	3.17606
FBtr0082043	4.23596	4.99919	1.95067	1.67656	0.226896	3.62738
FBtr0082044	21.1773	12.4504	11.539	13.5696	17.1214	15.0956
FBtr0082045	25.2847	19.7764	23.3912	19.1384	24.5024	20.6047
FBtr0082046	0.542687	0.698412	0.616927	0.37832	0.285882	0.522883
FBtr0082047	0.000196781	0.000178114	0.00015558	0.000176039	0.000193885	0.000209043
FBtr0082048	6.79226	5.89421	5.61906	6.08594	7.95922	4.46746
FBtr0082049	90.0269	70.6677	93.7625	113.537	104.224	118.595
FBtr0082050	0.287435	0.278129	0.455044	0.501313	1.16728	0.64167
FBtr0339176	0.0143214	120.649	37.2148	3.32376	0	18.6172
FBtr0339177	145.988	25.9321	11.2193	29.6663	13.2599	0.0174738
FBtr0082052	7.38131	6.36768	5.805	5.3674	5.04778	5.14983
FBtr0082053	0.37264	0	0	0	0.133532	0
FBtr0082054	8.13929	6.26	6.92771	4.73352	12.1931	4.01296
FBtr0082051	10.5965	14.4808	11.2554	15.9604	14.3611	23.8495
FBtr0333295	0.792537	0.330202	2.72862	1.61613	2.32287	1.07191
FBtr0333296	1.90837	1.08785	3.30641	0.616094	0.546444	0.803864
FBtr0082055	2.79976	3.12307	1.83907	2.19838	1.39265	2.52099
FBtr0082056	4.86544	2.57847	3.46302	2.86105	5.01947	2.29043
FBtr0082057	0.779097	1.77863	0.361357	0.59356	0.697715	0.76568
FBtr0082058	0	0	0	0	0	0
FBtr0301210	40.7087	25.7296	31.0573	33.1372	50.4996	30.3205
FBtr0300335	16.2599	7.59068	8.80117	13.8837	12.2345	12.8399
FBtr0082061	10.1968	9.54297	10.7641	8.30678	8.34612	9.5183
FBtr0082062	3.07468	1.48239	1.56283	1.35485	1.69737	1.51776
FBtr0082063	3.59798	3.74391	3.49433	3.29119	2.58691	3.3929
FBtr0345178	0.000387258	0	0.0102872	0	0.00249748	0.24504
FBtr0082065	0.16938	0	0.462674	0	0.418838	0.0023619
FBtr0113207	0.00125689	0	0	0	0.00103987	0
FBtr0334650	11.8331	10.0295	12.1727	12.279	14.4437	13.6881
FBtr0334651	3.02881	1.46631	0	0.00023278	0.444837	0.526666
FBtr0334652	4.22134	7.80741	6.46962	6.11165	5.90764	7.39572
FBtr0082066	7.21041	7.07173	4.98529	5.11798	5.81553	7.28675
FBtr0082067	18.3524	20.9937	17.6879	17.481	17.1391	20.188
FBtr0082068	7.13122	5.98007	4.92177	5.89438	5.31897	5.6015
FBtr0082069	0.00014796	0.221501	0.30121	0.472137	0.270324	0.255353
FBtr0334654	0.87443	0.0761487	0.057833	0.0613641	0.0798824	0.0903458
FBtr0082071	1.15442	2.60795	2.17791	1.69805	1.10444	1.02961
FBtr0332806	0.341241	0.368901	0.272619	0.285295	0.100901	0.147253
FBtr0082073	8.05287	7.50517	7.10637	6.32662	6.34062	6.00728
FBtr0082074	17.3212	20.7004	20.8574	19.6306	16.7735	25.0678
FBtr0082075	11.6601	19.7756	16.8314	17.488	12.9617	19.1043
FBtr0082076	6.94563	2.58043	3.90433	7.36184	15.9798	14.6542
FBtr0334616	0.000438566	0.000405949	0.000343735	0.000383135	0.000444482	0
FBtr0334617	0.817644	1.1151	1.87677	1.24782	1.42047	0
FBtr0082077	2.53634	1.59325	1.47974	1.41785	2.57141	1.98577
FBtr0082078	6.63457	4.95855	6.63763	7.72987	9.10077	12.2588
FBtr0082079	36.0961	33.3627	32.0315	46.3946	42.1134	20.9552
FBtr0306007	19.9662	16.1621	19.786	12.1805	17.6136	21.3813
FBtr0082080	0	0.616786	0.098247	0	0.11937	0
FBtr0344343	28.5759	21.4934	21.8673	18.6985	24.2016	18.5119
FBtr0082081	13.7702	12.1255	10.2189	11.7232	10.9812	11.4566
FBtr0082082	82.9736	34.8975	49.5303	46.9572	86.241	35.7902
FBtr0308353	19.5926	34.0766	15.0633	18.7541	11.6331	30.5297
FBtr0082083	0.703326	0.627218	0.407766	0.483739	0.295258	0.432009
FBtr0082084	0.295809	0.140679	0.152433	0.166943	0.165587	0.107664
FBtr0082085	0	0	0	0	0	0
FBtr0082087	0.115571	0	0.0297797	0	0.0862489	0.0420669
FBtr0082090	40.8089	45.2374	49.6985	49.698	43.7156	47.4934
FBtr0339599	0.159641	0	0.518743	0.130533	0.48175	0
FBtr0082091	14.3149	14.977	13.4861	12.9459	12.9915	12.9688
FBtr0082092	0.000125283	0.000124785	0.000104904	0.000118473	0.000130695	0.000128774
FBtr0339597	5.1231	0.565655	1.2625	1.76018	2.91806	2.7235
FBtr0300564	0	0	0	0	0	0
FBtr0300565	0	0	0	0	0	0
FBtr0344275	0	0	0	0	0	0
FBtr0344276	0	0	0	0	0	0
FBtr0344277	2.73787	7.06182	6.31601	5.41781	3.48462	2.05827
FBtr0346714	0	0	0	0	0	0
FBtr0082093	33.1494	30.087	19.3031	28.7184	34.0097	47.8092
FBtr0303038	0.136642	0	0	0.0277588	0	0
FBtr0082094	0	0	0	0	0	0
FBtr0082095	0	0.262686	0.189984	0	0	0.301742
FBtr0082096	0	0	0	0	0	0
FBtr0082097	2.3722	1.79999	1.72304	1.42964	3.42599	1.04804
FBtr0346713	0	0	0	0	0	0
FBtr0082098	25.4396	14.5059	16.243	17.906	25.0951	23.4821
FBtr0082099	1.59314	2.60651	1.80115	2.48518	1.44349	1.41049
FBtr0333194	1.11348	0	0.515901	0.188872	0	0.24366
FBtr0309027	0.000120697	6.3277e-05	0.000159199	0.000397471	0.000216634	0
FBtr0309028	0.13373	0.172583	0.0752606	0.0405383	0.0941317	0.193207
FBtr0309029	0.012873	0.0122977	0.00962785	0.0086541	0.0123858	0.0151003
FBtr0344344	1.17557e-05	4.56906e-06	2.0577e-05	8.55118e-05	2.87959e-05	0
FBtr0082101	0	0	0	0	0	0
FBtr0082102	10.0858	4.48212	5.19192	8.91113	14.3179	7.85158
FBtr0306008	3.31531	9.25687	7.27196	3.90513	0	4.37267
FBtr0082103	91.2255	102.659	68.8214	70.294	57.7919	85.9788
FBtr0334618	9.16857	3.45864	6.47251	8.78672	21.9209	7.53963
FBtr0082104	9.09604	7.16961	5.77949	2.81865	6.67568	3.63868
FBtr0334619	4.62578	0	2.01191	2.90178	2.64967	3.40878
FBtr0082106	162.27	175.178	155.251	153.823	132.798	168.994
FBtr0082107	3.62575	4.52845	4.00143	6.42054	4.67277	5.00987
FBtr0082108	0	0	0	0	0	0
FBtr0301189	2.33995	0	0.87882	0.833865	0.755812	1.30058
FBtr0082109	3.46316	1.7181	0	3.37862	1.47766	2.69528
FBtr0082110	17.37	4.69285	10.2673	11.6695	20.4824	11.9213
FBtr0334656	0.00536738	0.00497552	2.0856	0.00477043	0.00548274	0.00576737
FBtr0334657	56.9533	43.3182	48.3226	43.6978	45.2936	38.2986
FBtr0082111	54.8654	63.6026	74.7064	59.3707	43.8351	61.9366
FBtr0082112	0.00104546	0.000969289	0.00082299	0.000939639	0.00106597	0.00113694
FBtr0332807	15.5691	14.5629	16.5488	11.0375	9.58525	17.1428
FBtr0082113	5.03149	4.7769	4.19675	5.99436	4.83988	4.56694
FBtr0332808	0.308422	0.696497	0.27622	0.451467	0.652728	0.202114
FBtr0082114	13.3073	14.6451	14.4016	14.031	9.69223	12.6183
FBtr0082115	14.685	12.6302	11.8539	11.3008	10.9053	15.8386
FBtr0082116	71.1374	71.6179	80.1294	71.7819	96.1383	74.1996
FBtr0082117	0	0	0	0	0	0
FBtr0082118	3.97592	3.87112	3.7401	2.60017	2.22838	2.5836
FBtr0082119	48.7485	48.1829	47.529	44.0519	41.2151	47.3175
FBtr0302382	0.309717	0	0.0246112	0.076754	0	0
FBtr0301093	0.830014	1.00864	1.17225	0.925146	1.14671	0.601082
FBtr0082121	15.1711	8.63038	8.22084	10.8279	11.5717	15.2671
FBtr0082122	46.7514	39.0008	40.4934	42.1482	50.6338	42.2663
FBtr0082124	24.8628	36.9482	39.3537	31.7086	31.8644	47.8351
FBtr0305340	5.8972	3.56098	2.26533	4.5468	8.36474	6.89897
FBtr0082125	0	0	0	0	0	0
FBtr0331349	0.00855753	0.615936	0.305073	0.72086	0.000934422	0.000224483
FBtr0331350	1.83382	0.55883	0.000654895	0.00073001	1.72739	0.881557
FBtr0331351	18.3759	16.5502	18.191	18.1982	20.6081	16.607
FBtr0346097	0	0.000189833	0.265266	0	0.497479	0.702791
FBtr0082126	9.15823	12.367	8.80153	6.55334	5.4997	8.62149
FBtr0113210	15.3289	13.8135	11.4446	11.094	18.1713	11.5688
FBtr0082127	0.201758	0	0.155964	0	0	0.110158
FBtr0082129	8.5775	2.66367	10.4629	13.1159	14.2915	6.53832
FBtr0082128	0	0	0	0	0	0
FBtr0331693	5.34642	11.3653	2.75938	1.36575	1.57203	7.48595
FBtr0082130	20.4595	20.3822	19.9567	17.7192	17.6622	16.1723
FBtr0082131	33.9498	44.1983	33.0059	30.5716	23.9467	30.4997
FBtr0082135	0.128159	0.0812719	0.148605	0.126569	0.0956431	0.139946
FBtr0113213	2.38289	5.46666	5.58027	4.80552	2.03983	3.75002
FBtr0082139	44.8675	35.9049	35.5599	30.337	37.0113	30.6545
