FBID	ZT0	ZT4	ZT8	ZT12	ZT16	ZT20
FBtr0080092	5.27632	2.99731	2.67132	3.60988	2.36967	2.71854
FBtr0331671	0	0.814546	1.41457	0.513247	0.907971	0.815531
FBtr0080093	7.92373	9.87754	14.2915	11.0036	10.7587	11.5587
FBtr0304119	13.2108	11.6126	9.54772	10.2148	5.61818	8.63593
FBtr0331672	0	0.113188	0.120459	0.379857	0	0.477748
FBtr0080094	0.0422937	0.185848	0.154979	0.041458	0.0520196	0.118682
FBtr0080095	3.23434	5.08067	7.16241	9.51131	14.6282	8.09936
FBtr0080098	0	0	0	0	0	0
FBtr0080099	0	0.0407384	0.0136568	0	0	0
FBtr0345637	0	0.000629514	0.000709501	0	0	0
FBtr0339130	0	0	0	0	0	9.50595e-05
FBtr0300805	0	0	0	0	0	0.0366631
FBtr0080103	0	0	0	0	0	0
FBtr0080104	0.812715	0.755067	0.595617	0.842181	0.656885	1.04256
FBtr0080105	9.14185e-06	1.96093e-05	2.22038e-05	2.18397e-05	2.4739e-05	2.17305e-05
FBtr0336846	0.282103	0.089377	0.0845192	0	0	0
FBtr0344848	0.0356352	0.188536	0.110808	0.243897	0.0874184	0.498746
FBtr0080106	0	0	0	0.20821	0	0
FBtr0345612	0	0	0	0	0	0
FBtr0080107	8.15296e-06	0.498881	0	0.000299006	0	3.38943
FBtr0336847	0	0	0	0	0	0
FBtr0336848	0.273408	1.38296	2.62994	1.07186	3.36287	0.781422
FBtr0080108	23.0736	27.7122	28.2838	29.1589	25.7787	31.1652
FBtr0273319	0	1.68094e-06	0.0304645	0	2.08557e-06	0
FBtr0303568	0	0.0439256	0	0	0.122953	0.046754
FBtr0080110	2.97004	2.12356	2.25967	2.12184	3.28154	1.64804
FBtr0080111	0	0.0558989	0.174803	0	0.0782314	0.297474
FBtr0080112	2.83403	3.44863	2.99565	2.45749	2.14507	3.26265
FBtr0080113	10.8387	10.183	7.87341	9.56366	8.51552	9.78105
FBtr0080114	4.82352	3.74579	2.93316	3.56654	4.16826	3.79228
FBtr0080115	0	0	0	0	0	0
FBtr0080116	0.209585	0	0	0	0	0
FBtr0333492	20.4703	20.1957	21.6923	17.9545	19.4057	15.485
FBtr0345437	0	0	0	0	0	0
FBtr0080117	83.9202	56.9473	70.3526	56.2324	185.621	150.967
FBtr0080118	34.4634	43.2231	30.7251	36.5058	23.5081	27.6753
FBtr0340246	13.3408	12.5062	12.6797	9.39094	15.7487	15.6165
FBtr0080119	3.0838	2.88152	2.67891	2.65804	2.74662	3.8792
FBtr0080120	0	0	0	0	0	0
FBtr0080121	2.95242	3.7883	2.95713	3.43432	3.36507	3.70061
FBtr0080122	15.4356	14.5345	14.1998	13.5412	13.9597	13.2855
FBtr0080123	0.329615	0.398312	0.598563	0.242327	0.273926	0.264852
FBtr0340247	0	0	0.11754	0	0.233094	0.236394
FBtr0080124	0	0	0	5.34437e-05	6.2134e-05	0
FBtr0340248	0	0	0	0.0353221	0.0443257	0
FBtr0080125	44.4939	29.2305	17.7071	15.887	6.70689	26.5705
FBtr0345617	9.98265	6.61622	10.254	4.62829	20.6312	9.0832
FBtr0080127	141.052	77.3135	52.5811	108.144	197.632	527.801
FBtr0080128	0.146849	0	0	0.143948	0	0
FBtr0080129	9.2562	5.18288	7.67688	6.49075	13.0991	12.8833
FBtr0336850	1.57105	2.20205	2.72505	3.31743	4.12984	1.57379
FBtr0080130	173.129	130.326	113.9	146.855	77.7394	123.821
FBtr0336851	10.2934	9.81573	9.41971	9.23583	20.0395	9.92419
FBtr0080131	0.0325744	0	0	0.0639257	9.06323e-07	6.89257e-07
FBtr0331373	6.18488e-05	0.0535897	0	6.14206e-05	0.0749989	0.0570365
FBtr0080132	0	0	0	0	0	0
FBtr0304115	0	0	0	0	0	0
FBtr0080135	2.30599	1.75218	1.40833	1.60114	1.80222	2.17946
FBtr0080136	1.19325	1.06009	0.529994	0.555907	0.970886	0.0977381
FBtr0290229	0.0487845	0.0315632	0.0387776	0.0526014	0.0474898	0.0951592
FBtr0080137	0	0	0	0	0	0
FBtr0080138	0	0	0	0	0	0
FBtr0342583	0	0	0	0	0	0
FBtr0342584	0	0	0	0	0	0
FBtr0080139	0	0	0	0	0	0
FBtr0080140	0	0	0	0	0	0
FBtr0080143	27.1007	28.4891	27.2872	31.4651	25.4642	30.7579
FBtr0080144	0	0	0	0	0	0
FBtr0080145	0	0	0	0	0	0
FBtr0306114	0	0	0	0	0	0
FBtr0306115	0	0	0	0	0	0
FBtr0080146	3.16466	2.40199	2.24023	1.97409	1.10888	1.40481
FBtr0340549	0	0	0	0	0.494551	0.947054
FBtr0080147	22.7108	18.1147	12.3925	15.503	11.0685	13.2681
FBtr0329948	0.470217	0.410373	0.341132	0.483784	1.02076	0.622844
FBtr0080148	0	0	0	0	0	0
FBtr0305255	0.00404649	0.0147368	1.25452	1.10054	0	0.00231075
FBtr0305256	3.65991	4.98051	7.7618	2.40743	6.30429	1.15097
FBtr0340223	3.80854	4.22861	5.49894	2.4885	4.71798	2.94502
FBtr0329949	5.96132	2.61738	2.54312	3.51825	2.83707	5.57788
FBtr0329950	9.89694	10.1461	11.3747	10.2641	13.5773	11.7019
FBtr0080149	3.61961	2.05096	2.44329	2.52101	3.33898	2.67294
FBtr0304948	0	0	0	0	0	0
FBtr0304950	0	0	0	0	0	0
FBtr0304951	0	0	0	0	0	0
FBtr0304952	13.9657	14.3592	16.0107	12.8005	17.8506	14.2428
FBtr0300400	4.1382	4.42589	2.90468	2.01531	1.50128	0.00479371
FBtr0300401	0	0	0	0	0	0
FBtr0300402	4.73104	4.65066	1.78328	2.5777	2.07778	6.58129
FBtr0300403	3.81333	2.2745	1.81391	3.24849	3.7477	4.1558
FBtr0300404	0	0	0.612296	0	0.00156388	0.0167441
FBtr0304953	0	0	0	0	0	0
FBtr0113317	0	0	0	0	0	0
FBtr0080158	0	0	0	0	0	0
FBtr0344020	0	0	0	0	0	0
FBtr0113035	0	0.0574101	0	0	0	0.0611033
FBtr0080160	0	0	0	0	0	0
FBtr0080161	3.26029	4.55362	3.91641	4.53535	2.92771	3.69536
FBtr0331197	0.719355	0.406192	1.14183	0.195055	1.3196	0.18307
FBtr0343624	0	0	0	0.0731156	0	0
FBtr0347160	0	0	0	0.000756417	0	0
FBtr0080162	4.60999	3.1464	1.84205	2.69215	4.10181	4.90847
FBtr0080163	0	0	0.536573	0	0	0
FBtr0080164	0.861508	0.791848	1.07652	1.39825	2.29054	0.410157
FBtr0340226	1237.43	1112.52	1389.11	1037.37	1606.75	1375.7
FBtr0080165	0.00431481	0.490804	0.00430674	0.004396	1.27568	0
FBtr0112793	0.754891	0.607053	1.02156	0.70259	0	0.674388
FBtr0080166	0.344584	0	0	0	0	0
FBtr0340227	0	0.581301	0.229262	0.297898	1.05533	0.284266
FBtr0080167	47.985	38.6936	26.5824	18.4193	19.9192	39.3982
FBtr0110872	655.146	452.095	338.339	409.917	98.45	370.731
FBtr0305994	95.9287	57.452	97.1195	51.1026	322.718	57.5737
FBtr0080168	8.97716	8.87233	7.79705	8.00811	6.64786	7.08958
FBtr0080169	0.0727947	0	0.147769	0.0624794	0	0.053877
FBtr0080170	18.9161	11.2774	22.8635	15.8515	13.5693	18.17
FBtr0080171	3.43296	3.88491	3.20282	1.62859	7.0783	3.89075
FBtr0080172	36.134	42.6727	46.8749	37.0392	52.4639	47.3873
FBtr0340550	5.69396	5.97518	5.41116	4.88219	5.59509	5.92444
FBtr0340551	2.27055	3.86667	2.38653	3.62766	1.4487	1.6579
FBtr0340552	3.48083	5.45811	4.19555	1.81567	3.84256	2.47881
FBtr0080175	0	0	0	0	0	0
FBtr0340557	0	0	0.228387	0	0	0.233196
FBtr0301184	0	0.0689554	0.119796	0.025637	0	0.0244638
FBtr0080177	0	0	0	0	5.09285e-06	0
FBtr0340558	0	0	0	0	0.0592011	0
FBtr0080178	0	0	0	0	0	0
FBtr0305259	0	0	0	0	0	0
FBtr0340560	0	0	0	0	0	0
FBtr0080180	0	0.132858	0.0461627	0.0493954	0.371874	0.0471349
FBtr0080181	16.249	16.8429	19.761	14.1798	20.8214	16.6289
FBtr0080184	0.000116533	1.26665	0.29341	0.000118018	0.000137309	4.0681e-06
FBtr0332030	0.227913	2.35324e-05	0	0.167523	0.0699728	0.213299
FBtr0080187	37.1873	31.1856	48.6059	21.9904	77.5514	25.6982
FBtr0301710	61.23	64.7337	44.8589	62.877	0.0299437	50.3397
FBtr0080189	4.0169	2.06487	4.45324	0.473175	3.01465	1.31412
FBtr0290245	2.40015	0	0.492088	0.505084	0.000240724	0.49863
FBtr0290246	13.5427	19.9887	10.8751	17.867	10.8355	21.1904
FBtr0080191	3.33734	2.54208	1.59591	1.99798	3.18937	3.26107
FBtr0333491	0.00112387	0.000714879	0.00122232	0.00188921	0.00433572	0.000458682
FBtr0080193	0	0	0	0	0	0
FBtr0307171	1.67664	3.2145	1.31292	1.50828	1.65386	2.1201
FBtr0343621	6.76416	3.83614	4.92111	4.53461	3.86078	5.3701
FBtr0304586	0.000108022	0.000190213	0.0654156	0.000312714	6.30014e-05	0.00452315
FBtr0080196	0.928576	0.00656235	0.00320697	1.85371	0.00420516	2.13311
FBtr0343622	4.01459	4.4254	3.66321	1.79679	4.46553	2.52951
FBtr0080198	0.591572	0.428154	0.446298	0.170554	0.470807	0.260398
FBtr0080200	3.36082	3.3066	3.28213	2.93182	3.53572	3.42045
FBtr0080201	7.3191	11.0469	8.5634	5.92675	7.73016	10.8274
FBtr0080202	4.29573	3.55751	4.16233	3.15817	2.99755	2.74317
FBtr0343614	0	0	0	0	0	0
FBtr0080212	50.5336	52.2305	52.246	56.2476	53.8548	61.9958
FBtr0080213	6.74519	5.83199	6.15419	5.5947	7.01996	6.13053
FBtr0332202	0	0	0	0	0	0
FBtr0332203	0	0	0	0.02256	0.0163802	0.00766504
FBtr0332204	0	0	0	0	0	0
FBtr0332205	0	0	0	0.0358938	0.0202122	0.0132524
FBtr0080216	0	0	0	0	0	0
FBtr0343618	0.16607	0	0	0.162894	0	0
FBtr0080222	44.0465	35.4575	36.3741	28.9782	40.182	39.8327
FBtr0112856	0.000241099	0.000219451	1.11255	0	1.07443	0.42287
FBtr0343625	0.945187	1.08727	0.000111971	0.00298635	0.00136206	0.00470029
FBtr0346610	0	0	0.00744123	0.875155	0.0448962	0.476012
FBtr0080224	0	0	0	0	0	0
FBtr0343627	0.197944	0.173964	0.0906674	0	0	0
FBtr0080225	2.39368	1.82049	1.98198	1.80491	2.03825	2.02371
FBtr0344786	0	0	0	0	0	0
FBtr0080226	8.77198	7.06189	5.76624	4.00396	7.2477	9.01941
FBtr0080227	0	0.0578317	0	0	0	0.123104
FBtr0080228	16.2502	15.736	13.5573	14.683	12.8331	13.2034
FBtr0080229	1.57349	1.73373	2.08689	1.74959	1.81979	1.8892
FBtr0080230	4.59472	1.39258	4.73487	5.06517	3.53884	4.83371
FBtr0306139	12.0113	16.3997	11.5779	12.2509	12.6694	12.1188
FBtr0114455	0.207075	0.181946	0.14195	0.510049	0.126662	0
FBtr0343623	0.00103718	0.000951923	0.00102988	7.03305e-06	0.00130825	0
FBtr0080234	22.5054	18.2461	20.9451	13.8626	25.5886	14.8904
FBtr0301761	16.3497	15.3397	15.33	13.4595	9.46197	14.3764
FBtr0080235	0	0	0	0	0	0
FBtr0080236	0	0	0	0	0	0
FBtr0307093	2.3015	1.58675	1.95389	1.97402	2.04985	2.27341
FBtr0080237	0	0.262515	0	0	0.122462	0.0931319
FBtr0305261	0.125818	0.22115	0.181158	0.31714	0.287397	0.252189
FBtr0080241	13.5427	9.14299	0.889708	10.4656	6.78397	18.1332
FBtr0336629	12.7284	10.7132	16.2221	12.0453	17.5	12.8563
FBtr0080242	68.6561	84.2115	72.7623	71.5576	11.9953	90.4912
FBtr0321293	0	0.85377	0.858513	0.491165	0.57782	1.33556
FBtr0345719	63.8935	56.4275	77.1647	48.8375	114.971	45.9332
FBtr0080245	0	0	0	0	0	0
FBtr0080246	0.885136	1.45141	0	0.517706	0	1.79194
FBtr0080247	0.399106	0.51816	0.163045	0.561797	0.435365	0.652959
FBtr0336630	0.237036	0.0955468	0.347664	0.346265	0.403324	0.0834926
FBtr0336631	5.96187	5.89407	7.53016	5.94125	7.24533	4.39051
FBtr0080248	6.52881	5.99745	6.57637	4.86501	6.97644	6.1622
FBtr0080251	0	0	0	0	0	0
FBtr0345463	0	0	0	0	0	0
FBtr0345464	0	0	0	0	0	0
FBtr0080252	10.1931	10.9267	10.5622	9.74695	10.3151	9.57567
FBtr0080253	0	0	0	0	0	0
FBtr0340565	0	0	0	0	0	0
FBtr0080254	0	0	0	0	0	0
FBtr0080255	0.0198899	0.0174783	0	0	0	0.0186027
FBtr0335471	2.07075e-05	1.98943e-05	0	0	0	2.11741e-05
FBtr0300370	0	0.0611399	0	0.0681938	0	0
FBtr0335472	0	2.31461e-05	0	2.58165e-05	0	0
FBtr0300384	0	0	0	0	0	0.000210471
FBtr0300385	0	0	0	0	0	0.0812679
FBtr0080259	8.15176	3.76231	1.8981	5.09674	0.00299056	6.43465
FBtr0333425	7.07428	10.9562	12.2284	8.27836	12.9876	8.48811
FBtr0080262	1.55533	2.42385	2.46394	2.7464	3.47865	2.31188
FBtr0080263	0	0	0	0	0	0
FBtr0080260	15.1092	18.1896	17.033	16.4015	18.2954	17.6816
FBtr0080261	0	0	0	0	0	0
FBtr0305262	0.209796	0	0	0	0	0
FBtr0335473	0.00695396	6.41123	10.0725	2.29388	3.98801	0.00139466
FBtr0335474	13.4738	10.4566	15.9252	16.5694	13.2119	5.16591
FBtr0335475	4.19859	3.20561	0.0207869	0.770642	4.72055	9.2643
FBtr0335476	3.2075	4.80934	3.18179	2.40696	0.00304332	4.30285
FBtr0080264	0.780382	1.49637	0.942369	1.00836	0.523549	0.530877
FBtr0080265	0	0	0	0	0	0
FBtr0080266	0.206623	0	0	0	0	0
FBtr0340563	0	0	0	0.109003	0.0683861	0
FBtr0080271	0	0	0	0	0	0
FBtr0080272	0	0	0	0	0	0
FBtr0305324	0	0	0	0	0	0
FBtr0080273	32.468	47.354	49.4115	73.9296	7.99028	26.9641
FBtr0333421	12.149	11.8454	19.1379	18.8119	36.6696	20.1036
FBtr0080274	233.79	224.465	273.908	211.479	322.698	224.397
FBtr0344127	20.1356	25.433	17.6926	24.3248	7.28101	19.5147
FBtr0080275	3.77335	4.42161	5.08682	3.60859	3.43365	3.27129
FBtr0080276	6.62443	7.3909	13.644	14.1595	19.601	18.6499
FBtr0303220	9.13795	10.8319	19.0996	9.57791	14.1408	12.6879
FBtr0303221	24.308	23.5374	18.0234	14.2421	25.1244	22.5047
FBtr0080278	0	0.0464625	0.0484315	0.259115	0	0.0494514
FBtr0080279	0	0	0.0965535	0	0	0
FBtr0080280	0.10374	0	0	0.10169	0.0637981	0
FBtr0080281	1.32151	0.774267	0.352466	1.18109	0.153637	1.09738
FBtr0342578	0	0	0.48188	0.140585	0.494768	0.24829
FBtr0080282	0	0	0	0	0	0
FBtr0342579	0	0	0	0	0	0
FBtr0310149	5.06851	6.547	7.99065	8.04182	7.10394	5.99791
FBtr0080285	1.6984	0.632188	1.20228	1.51349	0.451999	2.59961
FBtr0342580	0	0.369727	0	0	0.483176	0
FBtr0080287	2.45192	2.00794	2.24618	1.31099	1.09664	2.76261
FBtr0080288	0	0	0	0	0	0
FBtr0339524	5.66515	6.41845	6.00265	7.15896	4.70124	5.61831
FBtr0080289	0.0007042	0.000628919	0.000687391	0.000701628	0.000813373	0.000703318
FBtr0345286	2.33936	2.90866	1.67245	1.56581	1.75417	1.28057
FBtr0080290	17.5346	15.9327	15.9272	15.3674	15.6269	16.0194
FBtr0080291	254.783	292.894	284.186	324.444	295.282	273.799
FBtr0342591	2.21722	2.52876	2.23715	2.81938	1.64563	1.45148
FBtr0080292	1.40108	2.34541	1.528	1.5914	1.31297	0.832095
FBtr0289986	0	0	0.0282843	0.0302632	0	0
FBtr0080294	32.1835	27.3054	30.8291	32.6907	37.7117	28.7681
FBtr0080295	1.01025	2.70509	0	0.0265796	0.342227	10.8927
FBtr0080296	52.0824	41.1436	42.3338	35.0845	44.7396	49.8793
FBtr0346426	0.000743477	0.000679832	0.00072984	0.000729404	0.000871596	0.000736175
FBtr0080297	0.0593337	0.156436	0	0.232646	0.291913	0.166499
FBtr0080301	5.09134	4.74605	0.232324	3.93584	4.99932	4.39469
FBtr0080302	0.00154352	0.00299439	3.63636	0.00172222	0.000160515	7.81582e-05
FBtr0080305	8.45853	7.68643	8.43832	6.23162	4.68977	7.90029
FBtr0342594	0.442744	0.378236	0	1.37003	4.67662	2.08562
FBtr0080306	519.469	399.051	655.006	408.731	971.303	687.959
FBtr0080307	0.615419	0.563875	0.599766	0.731613	0.6281	0.465421
FBtr0342595	0	0	0	0	0	0
FBtr0342596	0	0	0	0	0	0
FBtr0080308	34.176	32.8294	28.9083	31.3943	27.6251	30.1228
FBtr0080309	4.83298	3.29874	3.15871	3.72746	4.70687	3.77719
FBtr0080310	0	3.75318e-05	0.321781	0	0.000350977	0.395552
FBtr0080311	0	0	0	0	0	0
FBtr0080312	4.47541	4.30779	4.0565	4.51852	3.9998	4.94668
FBtr0080313	40.2655	32.4601	29.7492	30.958	23.7749	37.2742
FBtr0321267	0.584616	0.403691	0.535561	0.613998	0.616333	0.50778
FBtr0080315	0.541487	1.09819	0.457893	0.653278	0.666008	0.623382
FBtr0080325	7.76981	9.08536	6.09249	6.48677	5.58817	6.34391
FBtr0080326	8.91294	7.87591	7.49579	6.11101	10.1838	10.296
FBtr0342602	0	0	0	0	0	0
FBtr0110911	0.000699747	1.23499	0.000672616	0.000677756	0.000806768	0.000686624
FBtr0342603	1.05806	0.00357117	0.765052	0.70942	1.16435	1.19816
FBtr0080330	9.85504	10.8674	9.5793	10.2704	9.79912	10.5379
FBtr0080331	25.8419	25.0969	19.7523	21.6582	23.8708	33.8028
FBtr0080332	4.54139	3.62819	3.08372	4.48951	1.90324	2.80051
FBtr0080333	0.000688294	1.48887	2.27966	0.795194	0.000360513	1.02872
FBtr0346436	0	0	0.301145	0.306127	0	0.343538
FBtr0080336	7.2357	10.2973	7.06741	8.29605	4.4805	6.42274
FBtr0080337	1.38125	1.06217	1.58169	0.846224	1.48652	0.936698
FBtr0301019	0	0.777813	0.961423	1.4916	0.781272	1.37901
FBtr0331996	0.948003	0	0.703521	0.63796	1.09466	1.18494
FBtr0331997	15.652	16.003	14.9963	13.3845	14.5858	14.2773
FBtr0302986	0.527377	1.23596	0.88573	0.172319	0.756762	0.4933
FBtr0302984	0.00426727	0.0761747	0.0845613	0.0607132	3.55774	0.0220794
FBtr0302985	4.45711	4.16114	4.35431	4.38325	0.0240309	3.38826
FBtr0080341	0	0	0	0	0	0
FBtr0080342	13.9175	18.8174	13.2945	18.773	18.7273	16.8569
FBtr0080344	0	0	0	0	0	0
FBtr0080345	0	0	0	0	0	0
FBtr0080347	3.07104	4.77207	4.53168	5.1851	3.62258	2.86902
FBtr0300567	0	0	0	0	0	0
FBtr0331644	0.763322	0	0	0.75143	1.67104	0.56951
FBtr0331645	1.90914	1.93131	1.66467	2.26791	1.66423	2.96255
FBtr0331646	16.5607	24.9009	27.0491	22.2728	25.4847	18.3845
FBtr0331647	11.5797	13.3686	12.9047	10.9544	13.2065	12.2498
FBtr0331648	3.08478	2.94342	3.53541	3.01765	3.59734	3.22598
FBtr0331998	0	0	0.357145	0	0	0.364614
FBtr0290239	2.5423	2.16099	1.66276	2.33052	2.52614	1.94209
FBtr0290240	0.33236	0.448837	0.732244	0.388319	1.77017	1.2577
FBtr0080350	0.807476	1.4193	1.16242	0.904597	1.41881	0.9711
FBtr0080354	0.081656	0.0358921	0.149609	0.120064	0.150654	0.114579
FBtr0273342	1.49567	1.3072	0.683407	2.18446	0.928531	0.69548
FBtr0331999	43.1261	33.4656	31.2028	27.8505	30.9019	30.3787
FBtr0080358	9.44182	11.897	10.0043	8.4747	11.4732	10.9066
FBtr0080360	0.00370869	0.0033361	0.732133	1.1748	0.00441002	0.622976
FBtr0342604	0.536319	0.411934	1.97596e-05	0.000338316	0.908908	0
FBtr0080361	0.00832345	0.790671	0.000843956	6.68816	0	0.00390752
FBtr0346437	21.1281	22.485	21.1804	16.2367	22.2982	24.245
FBtr0080362	11.9938	9.42714	7.50507	7.51667	6.71764	7.47921
FBtr0080364	15.9568	16.9356	9.266	13.4193	10.7784	14.1917
FBtr0080365	0.0322361	0	0.0147656	0.0315992	0.0198246	0
FBtr0080366	0.395869	0.154626	0.322358	0.258699	0.270502	0.411433
FBtr0080367	5.05868	3.69137	3.39842	3.54624	4.14799	4.33032
FBtr0080369	0	0	0	0	0	0
FBtr0344859	1.78238	5.62345	4.52904	5.63611	0.453633	17.1357
FBtr0333089	8.80722	9.83408	8.11309	8.31105	9.22542	6.82876
FBtr0333090	14.2809	12.1922	8.83293	10.4045	13.8198	5.615
FBtr0080370	0.038932	0.0171076	0	0	0	0
FBtr0080376	0	0	0	0	0	0
FBtr0308800	0	0	0	0	0	0
FBtr0308801	0	0	0	0	0	0
FBtr0080381	0	0	0	0	0	0
FBtr0080382	1.74064	1.35493	1.59458	1.2675	1.10104	1.48861
FBtr0080383	5.39972e-06	0.102058	0.0709115	0.0379211	0.0952111	0.0724048
FBtr0333091	0.173987	2.49674e-05	2.65733e-05	2.99715e-05	3.20713e-05	2.71329e-05
FBtr0080384	0.00126094	2.26877	1.05423	1.23305	0.000276232	0.000343202
FBtr0333092	2.11896	0.525996	1.22514	1.03737	1.78851	1.70422
FBtr0080387	0.633902	0.00019927	0.257747	0.0685856	0.259496	0.461033
FBtr0345613	0.00050025	1.37379	0.000538381	0.000494494	0.000586209	0.000502528
FBtr0080388	32.408	11.9858	11.8248	13.3936	16.7857	29.314
FBtr0333093	0.246591	0.253539	0.681676	1.93322	0.885643	0.9302
FBtr0333094	14.198	20.3811	22.786	14.1131	22.6018	12.0434
FBtr0080392	0.0514118	0.269992	0.000155305	0	0	0
FBtr0080393	0.195646	0.0906485	0.137247	0.132523	0.235948	0
FBtr0340539	0.000154791	0.000144388	0.368495	0.00137186	8.94361e-05	0
FBtr0340540	0.225794	0.198132	0.0814972	0.40986	0.347998	0.317253
FBtr0080394	6.99369	3.35337	0.000424966	4.89734	0	4.40452
FBtr0340541	0.00151928	2.16173	6.28773	1.10707	7.16631	1.15542
FBtr0080395	0.382491	0.393522	0.350564	1.34209	1.6067	1.15511
FBtr0080396	3.0831	3.88271	2.94484	2.32446	4.02187	0.808564
FBtr0340542	4.05887	0.000829219	2.59961	2.53718	0	2.71927
FBtr0340543	2.84569	1.32156	0.781783	1.20326	0.823198	0.957321
FBtr0340544	0.00597704	1.51289	0.000337314	0.00148914	0.00158695	2.21444
FBtr0080397	15.8269	20.5362	19.3917	17.2465	12.7039	15.1715
FBtr0080398	35.0439	30.3203	33.155	30.6202	41.3934	32.1578
FBtr0332210	19.2721	21.3972	20.4055	18.8739	20.2507	18.6481
FBtr0346702	0	0	0	0	0	0
FBtr0080402	0	0	0	0	0	0
FBtr0080405	7.38386	6.59545	6.72278	6.45342	6.57452	6.66662
FBtr0332410	0	0	0	6.20014e-05	7.31368e-05	0
FBtr0080406	0	0.671889	0.700362	0.136256	0.170967	0.13002
FBtr0080407	4.57587	4.75955	1.86421	4.05801	2.8767	4.56126
FBtr0329925	1.52435	1.58484	2.3654	1.37097	2.78199	1.40464
FBtr0080408	0.539056	0.800941	0.464451	1.19194	0.912959	1.23419
FBtr0340545	0.00245526	0.0021674	0.000634878	0.0024214	0.00285821	0.000516743
FBtr0080409	0	0	0	0	0	0
FBtr0300273	4.43909	4.34897	3.33328	4.35138	2.68523	3.53962
FBtr0080411	37.4224	40.2169	39.1194	35.9194	37.8304	38.8637
FBtr0080412	0	0	0	0	0	0
FBtr0340546	0	0	0	0	0	0
FBtr0080414	0.0737223	0.0388744	0.0945508	0.0867188	0.126946	0.0689586
FBtr0080415	0	0	0.000120928	0	0	0
FBtr0305490	0	0	0.000439533	0	0	0
FBtr0305491	0	0	0.00018581	0	0	0
FBtr0344132	0	0	0.0129439	0	0	0
FBtr0333225	0	0	3.9702e-05	0	0	0
FBtr0310556	0.0152394	0	0.0558428	0	0	0
FBtr0273445	0	0	0	0	0	0
FBtr0080421	0	0	0.0202008	0.0216154	0	0
FBtr0080422	0.0214068	5.92055	4.38547	6.03892	6.48893	6.60525
FBtr0336615	6.06694	0.00214971	1.71184	0.0311277	0.00926554	0.0374106
FBtr0301366	2.65298	3.16685	1.36438	2.70584	0.0132908	1.74653
FBtr0336855	0.788769	0.000194503	1.39562	0.773347	2.51242	1.47242
FBtr0080427	5.01207	5.86068	4.35805	5.95394	5.38101	6.47609
FBtr0080428	0.372277	1.82149	1.95357	0.842449	2.03806	1.14156
FBtr0301247	18.1892	17.0463	13.9019	17.703	12.1747	20.1308
FBtr0080430	11.2642	10.5047	11.8962	11.8131	10.406	9.66217
FBtr0080431	0	0.011426	0.0119102	0.0127443	0	0
FBtr0080432	0	0	0	0	0	0.042002
FBtr0080433	0	0	0	0	0	0
FBtr0080434	24.5355	23.3106	27.0876	21.0662	28.0354	24.451
FBtr0080435	4.2553	3.12537	4.81711	3.60513	4.97216	4.09406
FBtr0080436	20.91	18.2805	15.779	15.4531	16.5173	18.3983
FBtr0080437	0.466388	1.10669	0.683606	0.457173	1.03255	0.392626
FBtr0080438	11.9544	10.6034	9.89676	14.3974	15.4624	8.73793
FBtr0333235	1.17604	2.86361	3.13826	0.00163216	0.00368636	5.32519
FBtr0080439	14.287	16.0879	21.4874	8.48166	5.74451	8.38559
FBtr0080440	0.014363	0.016679	0.0180662	0.043654	0.0136423	0.022524
FBtr0080441	43.0272	31.4616	52.7885	25.0883	50.5149	27.974
FBtr0334752	76.1925	100.867	97.0618	79.1224	97.8042	70.3604
FBtr0080444	1.29899	1.53405	1.19	1.43249	1.0485	1.44288
FBtr0080445	5.79474	4.5777	5.78568	5.52069	4.76488	5.60301
FBtr0080446	0	0	0	0	0	0.0900454
FBtr0334753	0	0	0	0	0	7.0807e-06
FBtr0273448	0.0957174	0.168242	0.0876859	0	0	0
FBtr0080448	0	0	0	0	0	0
FBtr0080449	419.002	500.409	407.075	457.907	409.657	478.681
FBtr0080450	458.14	411.732	378.203	324.324	400.646	523.843
FBtr0334754	8.04529	7.37537	9.82645	6.31735	6.44805	9.66398
FBtr0080452	7.17202	8.67865	9.1785	11.0931	8.33369	5.62982
FBtr0080454	0	0	0	0	0	0
FBtr0345636	0	0	0	0	0	0
FBtr0080460	6.62945	7.69604	7.67719	6.39647	4.66278	6.27035
FBtr0334865	5.25233	4.39113	2.66807	5.1459	6.48768	8.80813
FBtr0080461	4.01109	3.95396	3.86904	3.66439	3.66899	2.3827
FBtr0080462	26.8099	25.9008	35.763	20.9433	52.1278	29.2742
FBtr0344140	32.6085	27.3463	29.8166	34.2921	7.49307	26.9386
FBtr0344851	10.5945	10.0975	0.960174	2.98813	5.63986	6.59934
FBtr0080463	0	0	0	0	0	0
FBtr0329824	0	0	0.0160803	0	0	0
FBtr0080464	126.256	0.0439823	0.0458462	0	0	0.000111741
FBtr0345611	1.9028	0.000116786	0.000121735	0	0	0.0441033
FBtr0080465	50.4966	43.7634	37.2072	40.0415	41.9163	54.3661
FBtr0080466	5.71636	4.64031	3.71766	4.74794	5.09875	5.59189
FBtr0080467	10.8803	10.5825	10.215	7.20957	11.1623	9.13951
FBtr0290000	0.334281	0	0.320259	1.24446	2.74572	0.380153
FBtr0080468	6.05775	4.99165	4.19477	1.19437	2.693	7.64806
FBtr0342631	0	0	0	0	0	0
FBtr0346420	3.40281	3.32659	1.33606	5.16171	7.43753	3.69968
