FBID	ZT0	ZT4	ZT8	ZT12	ZT16	ZT20
FBtr0080786	0	0	0	0.00840487	0	0.00965735
FBtr0080787	0	0	0	0	0	0.0455788
FBtr0331276	0	0	0	0	0	0.000322328
FBtr0080788	0.0285861	0	0.0228025	0	0	0
FBtr0331277	4.59173e-05	0	3.66273e-05	0	0	0
FBtr0080790	0	0	0	0	0	0
FBtr0305562	0	0	0	0	0	0
FBtr0080792	0.255133	0	0	0	0	0
FBtr0300612	0	0	0	0	0	0
FBtr0300613	0.0479015	0.0438647	0.0382042	0.0446427	0.17681	0
FBtr0300064	0	0	0	0.00040245	0	0
FBtr0300065	0	0.000175427	0	0.044777	0.00276686	0.000459868
FBtr0300614	0.0971757	0.133498	0.0387671	0	0.176723	0.260068
FBtr0080800	0	0	0	0	0	0
FBtr0343725	0	0	0	0	0	0
FBtr0305563	0	0	0	0	0	0
FBtr0080801	0	0	0	0	0	0
FBtr0343726	0	0	0	0	0	4.73277e-05
FBtr0343727	5.35211	4.60438	4.82612	6.31318	5.07971	4.78608
FBtr0346121	0	0.139709	0	0.0911296	0.216939	0
FBtr0080805	0	3.32537e-06	0	0	0	0.0198814
FBtr0080806	2.79314	2.30504	2.20215	1.38586	2.69393	2.29991
FBtr0343728	0.00057299	6.57462e-05	0.4011	0.985873	0.356188	0.727017
FBtr0080807	0	0	0	0	0	0
FBtr0305220	0	0	0	0	0	0
FBtr0080808	7.6428	6.92117	7.08647	5.7868	2.15437	6.11174
FBtr0300615	0.0196996	0.0183483	0.0155119	0.0175384	5.46276	0.021193
FBtr0080809	0	0	0	0.0413701	0	0
FBtr0346572	0	0	0	0.000215962	0	0
FBtr0080810	0.0435018	0	0.0694009	0	0.0803063	0
FBtr0080811	0.741763	0.572209	0.508645	0.582361	0.372362	0.515797
FBtr0306681	0	0	0	0	0	0
FBtr0080814	0	0	0.0469184	0	0	0
FBtr0080815	0	0	0	0	0	0
FBtr0080816	0	0	0	0	0	0
FBtr0080821	0	0.0321689	0	0.0327396	0.0324135	0.0376184
FBtr0080824	28.4251	33.4769	20.6444	22.0938	21.6842	42.0823
FBtr0331442	2.06459	0	0	0	0	0
FBtr0331443	11.7248	5.49787	15.7922	18.63	15.3836	14.5024
FBtr0080825	1.60071	3.09561	1.70247	2.10035	2.57193	2.66738
FBtr0080826	23.504	22.5584	18.8978	16.7288	20.6165	19.2968
FBtr0080827	0	0.103238	0.179795	0.10507	0.104023	0.241454
FBtr0080828	0.0324165	0.0296954	0	0	0	0
FBtr0343812	0	0	0.0322563	0.056553	0	0.0216601
FBtr0080829	1.93812	1.29458	0.837264	1.61871	0.629023	0.746533
FBtr0337079	0	0	0.000174256	0	0.0473078	0.721129
FBtr0080830	0.405926	0.0697222	0.323799	0.189224	0.210757	0.271778
FBtr0080831	8.7852	13.4895	5.87128	5.08811	9.14282	5.11199
FBtr0080832	11.646	2.50175	8.75449	9.0288	8.81409	12.046
FBtr0080833	0.262182	0.320295	0.325321	0.19012	0.242006	0.280857
FBtr0080834	14.862	12.5586	13.8874	15.9485	19.4851	17.4153
FBtr0080835	0	0	0	0	0	0
FBtr0337080	0	0	0	0	0	0
FBtr0080836	5.71356	8.22994	6.78924	7.27385	6.5831	5.19195
FBtr0080837	27.5451	33.7999	29.7882	21.5403	34.1938	34.962
FBtr0345544	0.00757587	0.00043134	0.000491953	6.74127	3.04538	0.000554314
FBtr0080838	0.802141	0.160975	0.033564	0.13395	0.0334564	0.0753438
FBtr0080839	4.07337	7.29359	8.56907	4.97995	3.86181	4.57758
FBtr0321313	8.27054	4.96003	5.21494	7.37874	8.22732	8.43965
FBtr0307508	0.350973	0.643024	0.792239	0.61266	0.330849	0.447972
FBtr0080843	17.9243	14.3525	16.2008	15.0279	19.1631	14.7118
FBtr0080844	0	0	0	0	0.326837	0
FBtr0080845	15.0154	10.9272	12.1956	14.2344	10.4724	12.8864
FBtr0080846	26.3148	23.9094	23.7836	18.7384	26.7299	23.5548
FBtr0080847	0.381435	0.575662	0.520837	0.243827	0.111995	0.389626
FBtr0337081	0	0	0	0	0	0
FBtr0080848	50.2898	46.5719	52.5427	48.616	56.4648	51.7296
FBtr0080849	23.3687	14.527	10.6167	8.88252	4.85581	4.27385
FBtr0337082	6.22267	8.62407	8.077	9.39102	9.50089	8.00372
FBtr0080850	31.9956	29.9313	24.1244	21.0285	27.1325	26.9477
FBtr0080851	16.876	15.1081	12.2378	17.2832	11.7417	12.463
FBtr0080852	11.0503	12.8864	12.7876	12.4326	12.4406	13.3865
FBtr0080853	0	0.245159	0	0.249506	0.164491	0
FBtr0305564	0	0.000470763	0	0.000480967	0.000499263	0
FBtr0080854	2.1833	23.7568	12.3431	2.51903	12.5897	5.3419
FBtr0343814	33.2658	16.5486	25.2057	31.57	21.9519	29.5577
FBtr0080855	0.749847	0	0.601232	1.0534	0.34806	0.403722
FBtr0331444	0	0	0	0	0	0
FBtr0331445	0.378664	1.62096	0.953373	0.763588	1.78225	0.914926
FBtr0331446	0	0	0	0	0	0
FBtr0080856	57.9009	58.2453	59.202	59.8862	50.8473	54.5244
FBtr0332357	17.2231	12.8634	25.9687	34.6408	13.7712	13.5387
FBtr0332358	170.525	403.807	284.805	319.881	273.921	121.723
FBtr0080860	247.659	179.239	204.828	227.055	135.093	240.131
FBtr0080861	231.917	233.313	204.764	170.876	136.39	149.771
FBtr0308080	0	0.00690007	0.0245129	0	23.9572	25.9999
FBtr0305984	2.87397	1.97769	1.04008	0.490452	1.08687	2.73686
FBtr0080862	0.260612	0.837283	0.178352	0	0.962916	0.981699
FBtr0080863	1.9104	1.66298	1.98403	1.70864	1.68711	2.39892
FBtr0080864	150.703	180.406	166.419	146.463	150.596	138.205
FBtr0342945	0.239881	0.0734696	0.255235	0.520447	0.221737	0.0858395
FBtr0080865	0	0	0	0	0	0
FBtr0080866	0	6.89964	0.00221274	0	0	0
FBtr0080867	1.96524	3.40596	3.25025	2.15605	2.12434	2.59909
FBtr0333486	1.18869	0.285092	0.484733	0.287195	0	0
FBtr0333487	38.5456	30.7514	30.8961	33.0358	30.1435	28.3411
FBtr0333488	0.564164	0.000882927	0	0	1.38958	0
FBtr0080868	0	0	0.270872	0	0	0
FBtr0080870	0.0402534	0.184372	0.321092	0.300228	0.148619	0.172484
FBtr0080871	0.254341	0.155327	0.219789	0.276645	0.371707	0.27246
FBtr0080872	0	0	0	0	0	0
FBtr0335499	0	0	0	0	0	0
FBtr0080873	0	0	0	0	0	0
FBtr0080874	0.0442818	0.741512	0.262428	0.0551044	0.297028	0.274646
FBtr0301144	1.32361	0.792918	0.540274	0.25632	0.41636	0.680724
FBtr0337091	8.9621	8.99628	12.6142	13.8575	9.62763	9.37183
FBtr0080880	8.16049	8.40912	6.23752	12.3616	6.59021	7.64801
FBtr0340234	36.4518	36.9154	38.9699	27.1228	29.3378	27.7358
FBtr0080883	16.7203	20.0492	15.9427	14.6539	14.7091	11.5341
FBtr0335138	3.08273	3.60165	4.11168	3.07183	6.46005	3.91451
FBtr0290062	2.14887	1.68142	1.92845	3.0886	1.94214	2.39787
FBtr0080891	29.7346	39.4056	39.4675	33.0766	50.6946	43.9019
FBtr0080892	0.304002	0.208863	0.30312	0.283424	0.327368	0.434212
FBtr0080893	19.4117	23.0372	22.7211	18.5737	21.0103	16.8551
FBtr0113041	0	0	0	0	0	0
FBtr0329944	1.04262	2.28283	0	0	0	0
FBtr0343767	16.356	15.5129	15.6211	16.9072	13.2274	15.7854
FBtr0308802	0	13.3799	9.78305	0.370437	8.03467	12.5135
FBtr0308803	40.8185	37.5442	42.131	48.8131	37.7768	37.8463
FBtr0080894	25.1044	23.6541	23.0004	28.9888	24.3488	34.3877
FBtr0343768	0	0	0	0	0.248937	0.270554
FBtr0080908	41.9667	37.0294	40.6454	45.9185	39.0573	35.948
FBtr0331619	1.09675	0.723625	0	1.33595	1.44004	0.981806
FBtr0080909	0.258465	0.135287	0.058894	3.27441e-06	4.48652e-06	0.316437
FBtr0331620	2.228e-05	2.00813e-05	1.59891e-05	0.274555	0.0906037	2.27593e-05
FBtr0080910	0	0.0337559	0	0.0343548	0	0.0394742
FBtr0080911	9.63626	8.36709	5.01002	8.5772	7.65166	5.11823
FBtr0080912	2.62734	1.48864	2.42642	1.05458	0.451401	2.63725
FBtr0344850	3.59055	1.77007	7.67592	7.80762	8.78784	10.8643
FBtr0080915	17.0057	9.61229	7.61229	3.7905	3.82537	5.78377
FBtr0080916	41.0242	50.9532	40.7557	35.6832	26.584	43.9786
FBtr0080917	1.35727	0.625043	0.717601	0.490511	0.162351	0.784944
FBtr0347182	2.68949	3.43745	2.1375	1.16474	1.64438	2.68929
FBtr0080919	8.65064	10.126	8.27303	3.44189	7.82659	2.36374
FBtr0331622	5.47921	4.68133	5.56643	8.58732	7.39234	9.48438
FBtr0331623	1.07123	1.34627	1.57167	1.10076	0.698	2.59535
FBtr0080923	0.0622499	0.114049	0	0.174109	0	0.133369
FBtr0113414	2.07511e-05	1.8625e-05	1.72782e-05	1.9687e-05	2.35495e-05	2.33961e-05
FBtr0344852	0.530835	0.486276	0.338744	0.445409	0.440968	0.56865
FBtr0080925	1.61836	1.38027	1.33544	1.50881	1.28774	1.01628
FBtr0080926	3.53896	0.000716685	0	2.93669	0.0039246	6.09203
FBtr0080927	8.73402	11.3674	10.1697	8.66846	8.75109	2.59774
FBtr0345747	4.22255	6.3213	5.10779	3.14929	7.34692	5.5258
FBtr0332333	0.746776	0.587769	0.568989	0.505531	0.795294	0.927159
FBtr0332334	0	0.0358536	0.0920639	0	0	0
FBtr0080928	30.4426	24.149	21.3321	19.2003	11.5762	21.2455
FBtr0080929	0.706605	0.388375	0.620009	0.326364	0.717434	0.0772529
FBtr0331624	0	0	0	0.299432	0	0.339519
FBtr0080930	12.142	10.3024	11.5401	14.5957	12.2724	11.3835
FBtr0080931	0	0	0	0	0.00080892	0
FBtr0331625	0.712497	0.343204	0.149173	0.209337	0.172411	0.320914
FBtr0080933	0	0.0709205	0.0973085	0.227457	0.112591	0.261341
FBtr0343769	0.307214	0.115282	0	0	0	0
FBtr0080935	2.08183	2.88279	2.52957	1.6588	2.72596	2.16531
FBtr0080936	41.9867	38.3209	43.24	35.2698	36.9629	38.5986
FBtr0335142	11.8307	1.37361	0	8.21452	3.00182	2.29623
FBtr0080937	29.8141	20.1549	19.5855	22.8908	24.2815	42.1855
FBtr0080940	108.097	182.067	168.062	133.424	149.417	123.853
FBtr0080941	25.6649	15.9589	17.5111	19.7589	16.4476	25.76
FBtr0080942	0.943183	0.432859	0	0.938912	0.888004	0.538992
FBtr0335143	9.33633	2.21389	2.7817	10.8585	3.33185	4.22725
FBtr0303445	139.769	106.609	108.667	104.692	97.9795	105.35
FBtr0080944	0	0.250225	0	0	0	0
FBtr0344410	0	0	0	0	0.0661641	0
FBtr0080945	0	0	0	0	0	0
FBtr0080946	0	0	0	0	2.39664e-06	0
FBtr0335144	0.123685	0.217163	0.131548	0.0960937	0.133189	0.121455
FBtr0080947	2.41997	2.20894	1.34832	1.35418	2.45104	2.59197
FBtr0340171	104.943	91.7188	91.1326	112.085	79.8184	113.957
FBtr0273450	10.5331	9.0046	9.90727	10.6038	10.1181	9.92356
FBtr0080952	0.516417	0	0	0	0	1.0776
FBtr0340237	0	0.420193	0.640278	0.534553	1.05848	0.0256974
FBtr0080954	0	0	0	0	0	0
FBtr0332011	0	0	0	0	0	0
FBtr0080955	0	0	0	0	0	0
FBtr0346585	0	0	0	0	0	0
FBtr0080956	17.0817	20.2641	18.6295	18.2126	21.015	22.6156
FBtr0304931	0.177109	0	0	0.201868	0.216861	0
FBtr0080957	0.614712	0.633512	0.950039	0.286551	1.20571	1.02891
FBtr0340176	0	0	0	0	0	0
FBtr0273383	0	0	0	0	0	0
FBtr0304932	0	0	0	0	0	0
FBtr0080959	0.00374421	0.0331991	0	0	0	0
FBtr0345447	264.155	317.341	236.418	207.15	260.299	196.368
FBtr0080960	0.000287901	0.100994	0.0879754	0	0.305438	0.118146
FBtr0340177	0.274496	5.53044e-05	2.08641e-05	0	4.00811e-05	2.80193e-05
FBtr0080962	0	0	0.171119	0	0.0495021	0
FBtr0080963	0	0.243396	0.084777	0.0990855	0.0980985	0
FBtr0080964	0.107592	0	0.0858237	0.200618	0.0496548	0.115257
FBtr0080965	0.0506681	0	0.0808337	0	0.0935356	0.108555
FBtr0080967	0	0	0	0	0	0
FBtr0080968	7.74934	6.9105	6.52777	6.11635	5.85447	8.82422
FBtr0080969	0	0	0	0	0	0
FBtr0339797	6.7711	5.77878	5.62341	5.38998	5.23464	5.97557
FBtr0080970	0	0	0	0	0	0
FBtr0339800	0	0	0	0	0	0
FBtr0080971	0.0611556	0.0480139	0.151059	0	0	0
FBtr0080972	12.3741	8.29483	10.4019	12.7001	10.3165	13.9762
FBtr0302499	0	0	0.0184473	0	0	0
FBtr0080976	0.00229135	0	0.00102115	2.05771	0	0
FBtr0080977	0	0	0	0	0	0
FBtr0080975	0	0	0	0	0.0893282	0
FBtr0301440	0.398639	1.1734	0.37408	0.696919	0.185843	1.51247
FBtr0301441	35.502	31.5961	27.1138	25.3787	29.2959	25.2186
FBtr0301442	13.131	7.61684	7.57565	9.56535	7.77585	8.34697
FBtr0290262	8.82819	5.06928	1.52134	1.46744	1.98411	2.40186
FBtr0290263	7.144	1.97113	1.45945	4.98599	1.82309	0
FBtr0339796	0.770039	1.72356	0.630163	2.43734	0.565452	0
FBtr0332451	0	0	0	0	0.000887854	0.00532458
FBtr0332452	63.1115	50.3863	59.5142	56.1712	67.4508	136.028
FBtr0332453	0.936441	1.68854	2.08763	0.852169	0.415286	0.608182
FBtr0332454	0.00177787	1.11468	3.41554	1.8454	0.761781	3.26342
FBtr0332455	69.4775	78.8731	83.0136	67.9112	65.6808	58.1852
FBtr0080979	7.97386	7.85398	6.33244	6.80912	8.40219	8.54192
FBtr0080980	0	0.0615279	0.0535769	0	0.0619958	0.0719509
FBtr0080981	0.304638	1.37799e-05	0	0.551365	1.5595e-05	0
FBtr0305682	0.418966	0.459582	0.711469	0.0214056	0.30871	0.298572
FBtr0080982	22.9822	21.7607	16.7534	17.1052	21.9707	17.3267
FBtr0305683	0	0	0	0	0	0
FBtr0080983	53.768	37.5926	33.2977	30.9966	32.533	40.5048
FBtr0306162	10.7181	5.50631	14.2999	14.809	8.69561	7.96762
FBtr0080984	14.8257	17.1315	11.8262	10.8398	19.1924	26.4918
FBtr0304742	0.322412	0.195569	0.208526	0.199038	0.213142	0.270704
FBtr0080986	0.975998	1.58584	1.35861	1.52144	1.76796	2.20955
FBtr0344781	0.313255	0.681497	0	0.139356	0.298437	0.683811
FBtr0303252	0	0.000106722	6.51713e-05	0	0	0.000651307
FBtr0303253	4.15585	1.92901	1.7184	2.16504	2.94166	1.68868
FBtr0080988	0.120213	0	0	0.224151	0	0
FBtr0080989	62.2236	18.2283	18.2991	42.9028	31.3596	29.6248
FBtr0340254	33.8379	29.5879	31.4108	30.5995	51.0985	64.5683
FBtr0080990	0	0.158216	0.0344426	0	0	0.092509
FBtr0080991	0.283076	0.111134	0.112902	0.282765	0.242622	0.324902
FBtr0303652	0.62858	0.515204	0.395846	0.354703	0.564926	0.85056
FBtr0080993	1.57874	1.57638	0.919311	0.603469	2.17125	1.77577
FBtr0080994	14.0884	11.1706	10.2307	10.964	13.2953	13.5279
FBtr0080995	0	0	0.0729224	0	0.506287	0
FBtr0080996	0.138664	0	0.112365	0.210431	0	0.163058
FBtr0080997	0.238553	0.405644	0.497935	0.110903	0.252196	0.132154
FBtr0306165	0.0118425	0.010826	0.00902435	0.0110346	0.012	0.0135095
FBtr0080998	16.114	14.1841	14.5799	16.2813	18.0928	19.5252
FBtr0305684	0	2.1498	0	0	0	0.000459485
FBtr0080999	2.76099	1.60414	2.32678	2.42494	4.4679	1.76368
FBtr0081000	1.74673	1.64836	2.79429	1.62872	4.84311	3.70481
FBtr0305685	4.96303	0.988285	2.43622	0.639435	0.983775	6.04939
FBtr0346626	5.85763	5.69379	3.34938	5.74277	4.53663	0.738848
FBtr0346627	0.0182352	2.64336	0.00153107	0.00964326	0.198072	0.373054
FBtr0081001	57.8947	39.7921	42.4669	40.4548	40.6079	39.5096
FBtr0330225	24.271	26.3467	28.1838	28.2317	27.9412	27.1955
FBtr0330226	6.6873	7.31628	3.11995	0.000530428	0.000624975	0.0114492
FBtr0305688	0.804259	0.26924	0.582334	0.10624	0.160135	0.685566
FBtr0300902	0.448195	0.456192	0.715035	1.81071	0.781423	1.17364
FBtr0081004	0.264085	0.380156	0.210658	4.08004	0.417869	0.929529
FBtr0081008	21.5224	3.34708	7.00306	20.7763	5.10732	8.38714
FBtr0081009	24.5171	9.12662	19.9438	17.2018	10.4407	8.51287
FBtr0301577	11.9668	12.4779	11.0401	10.5241	8.77516	11.8106
FBtr0301578	7.25861	19.2427	13.0146	11.2192	12.383	17.249
FBtr0081010	0	0	0	0.267862	0.0662984	0.230833
FBtr0081011	21.7479	14.4482	10.1969	11.4535	11.9524	10.4928
FBtr0081021	0.505221	0.564271	0	0	0	0.355343
FBtr0081022	2.45413	2.64846	2.17379	2.72266	1.84561	2.42227
FBtr0340182	0.0302534	0.000252847	0	0.000822007	0.484061	0.00231198
FBtr0290267	14.0352	14.7121	14.4648	15.9453	14.0995	12.7973
FBtr0081024	0.0531656	0.0730542	0	0.0495668	0.0245366	0.0284766
FBtr0081025	0	0	0.0473422	0	0.0547813	0
FBtr0340183	0	0	1.53778e-06	0	1.77942e-06	0
FBtr0081026	0	0	0	0	0	0.144006
FBtr0081028	0	0	0	0	0	0
FBtr0081030	1902.77	2011.8	1852.43	1524.8	1219.07	1193.86
FBtr0307350	3.50464	3.8395	2.2673	1.66861	1.97435	2.12444
FBtr0340229	1.26072	0.394576	1.03479	1.89812	0.466033	0.504637
FBtr0081031	0.788083	1.22417	1.09331	0.926428	0.790456	0.880951
FBtr0302454	2.32792e-05	0	0	0	0.000313329	0
FBtr0081032	0	0	0.0226067	0	0	0
FBtr0081033	0	0	0	0	0.0356982	0
FBtr0081034	0	0	0	0	0	0
FBtr0340574	0	0	0	0	0	0
FBtr0329927	7.5937	22.8901	21.0829	24.9579	24.5241	20.868
FBtr0329928	7.71174	2.56452	4.95586	4.63554	3.15735	2.99881
FBtr0300025	0	0.111741	0.0973014	0.0379079	0.225182	0.0871136
FBtr0081045	0	0	0.0373746	0	0	0
FBtr0302030	0.193713	0.465045	0.288498	6.30539e-06	0.167347	0.20644
FBtr0302031	0.0737773	0	0.000922207	0.0414814	3.96641e-06	0.0326778
FBtr0273418	0.393606	0.288453	0.254489	0.25108	0.229457	0.355071
FBtr0081048	0.0458416	0.811874	0.76588	0	0.0473802	0.395575
FBtr0329926	0.398989	8.48508e-06	0	0	0.363187	1.60451e-05
FBtr0081049	8.27466	8.40814	9.70665	7.77937	8.53626	8.41721
FBtr0081050	0	0	0	0	0	0
FBtr0345614	0	0	0	0	0	0
FBtr0081051	0	1.13002	0.303102	0.810953	0.805717	0.299874
FBtr0081052	1.95239	1.76107	3.17104	2.88313	3.37358	2.23741
FBtr0112804	8.8453	8.62912	7.58332	7.63796	5.51961	6.91912
FBtr0112805	22.6908	29.5524	28.8839	30.1311	21.8206	24.4272
FBtr0301391	0	0	0	0	0	0
FBtr0344782	3.72668	0.851391	2.04146	1.97427	0.443664	0.966025
FBtr0340580	0	1.07256	0	0	0.0682202	0
FBtr0081054	0.0989515	0.0543894	0.110465	0	0	0.0211315
FBtr0340581	0	0	0	0	0	0
FBtr0081055	0	0	0	0	0	0.0829863
FBtr0081056	0	0	0	0	0	0
FBtr0343819	0	0.213866	0.186647	0	0.215492	0
FBtr0081058	0.168138	0	0	0	0.155195	0.270174
FBtr0081062	12.5954	11.7929	9.50832	8.48301	13.2029	9.5343
FBtr0343823	0	0	0	0	0	0
FBtr0081063	0.550434	0.672306	0.219535	0.0855292	0.169354	0.196549
FBtr0300674	21.4389	22.8842	27.7599	34.5077	18.335	37.5115
FBtr0332321	17.5921	13.5027	15.9919	12.2942	13.4632	12.9354
FBtr0081068	5.98121	6.76288	3.33839	3.53001	5.39605	3.06052
FBtr0305619	9.03757	14.0348	17.3392	21.784	11.2573	17.6508
FBtr0081069	0.00206518	4.65528	6.39428	0.131959	2.43334	0.114004
FBtr0343824	10.2857	7.46995	7.50589	12.2605	10.4738	12.1129
FBtr0081070	3.96486	2.58777	2.10978	4.08996	3.72002	4.99234
FBtr0343825	0.000295688	1.18119	1.46269	0.000765248	0.000453732	0.0196256
FBtr0343826	0	0.400465	0	0.0581714	0.0759237	0
FBtr0081071	0	0	0	0	0	0
FBtr0343827	0	0	0	0	0	0
FBtr0343828	0	0	0	0	0	0
FBtr0081072	7.96569	8.19453	8.61367	8.77676	11.245	10.6322
FBtr0329971	0	0	0	0	0	0
FBtr0329972	43.1421	35.3987	35.8157	44.8194	38.1577	46.4095
FBtr0343808	0.0952336	0.23032	0.193707	0.219643	0.251027	0.268112
FBtr0081077	0.143552	0.263004	0.114508	0.167294	0.0993764	0.153779
FBtr0081078	0.435136	0.0996524	0.0867747	0.270454	0.16735	0.116534
FBtr0081079	4.53353	2.71127	3.50388	4.33615	2.84029	3.32154
FBtr0081080	23.9544	25.0593	23.0436	23.9402	22.5416	22.6741
FBtr0343829	0.233321	0.213709	0.186101	0.433789	0	0
FBtr0081081	0	0.163767	0	0	0	0
FBtr0300341	0.00352675	0.00353118	1.39397	0.00168986	0.00288833	0.00944453
FBtr0332322	4.18663	4.23151	1.27229	1.95149	2.93105	2.38951
FBtr0332323	4.62061	2.73819	5.13589	5.86882	3.88161	5.43461
FBtr0081085	2.0957	3.09368	1.69054	1.27768	1.75498	2.51395
FBtr0081086	0.164076	0	0	0.000590474	0	0.00010856
FBtr0300675	4.7882	1.20766	2.42284	3.49917	4.90003	5.50615
FBtr0300676	0.447737	0	0	0	0	0.000393675
FBtr0081095	0.358423	0.502352	0	0	0	0
FBtr0273194	1.27162	0.833808	1.01279	0.613757	1.77958	1.56155
FBtr0081096	11.4059	11.7406	11.0964	12.0623	12.0992	11.5671
FBtr0343108	0.000250159	0.000234332	0.000195912	0.000220088	0.000248988	0.000270065
FBtr0081097	8.50561	13.8364	11.0008	9.15457	11.8058	12.0263
FBtr0343109	0.909219	0.000530584	0.000307846	0.000480936	0.000285618	0.000598771
FBtr0081098	10.8328	10.8189	10.2654	7.36584	10.9763	11.5173
FBtr0081099	1.33556	0.946441	0.884439	0.963232	1.44209	1.67365
FBtr0081101	0	0	0.167533	0	0	0
FBtr0300818	31.642	25.391	18.8102	18.7878	23.2019	48.1742
FBtr0081104	5.3314	5.32156	5.81054	6.48615	6.58654	7.80084
FBtr0343833	0.712456	0.960192	0	0.313688	0	0.554098
FBtr0308574	1.22107	0.00125954	0.00123169	0.000798464	0.00157847	0.00171535
FBtr0308575	1.34581	0	0.215058	0.295075	0.225337	0.655637
FBtr0081107	0	0	0	0	0	1.18646
FBtr0081108	0.251992	1.78345	0.242116	0	0	0.0047999
FBtr0081105	49.7668	37.6479	36.1633	41.4641	33.2075	42.5887
FBtr0081106	0.161859	0.0974337	0.115034	0	0	0.0012179
FBtr0081109	27.5121	29.1611	26.6822	26.6932	29.0672	22.7784
FBtr0081110	11.1689	14.752	13.1479	1.71182	16.3823	16.1169
FBtr0342919	13.7647	15.5168	14.0365	18.0579	12.4551	11.2504
FBtr0081111	4.04565	3.36945	5.13846	4.83452	4.17233	3.01618
FBtr0081112	1.04163	3.2227	1.45033	0.681566	2.62521	2.78471
FBtr0342921	0	0	0	0	0	0
FBtr0081118	69.2945	78.9652	65.6425	67.9699	57.6172	54.9197
FBtr0331193	0	0	0.0305566	0	0	0
FBtr0331194	8.65967	6.82823	9.81183	12.2497	12.3159	9.35852
FBtr0081120	10.9914	12.6978	8.46038	7.16216	6.82822	9.01719
FBtr0273228	0	0	0.419104	0.000228212	0.000195124	0.541534
FBtr0081121	6.56086	9.77406	8.29376	6.65471	9.79521	6.89855
FBtr0344795	0.649166	0.237766	0.20717	0.363456	0	0
FBtr0081122	897.802	973.151	1005.27	885.554	867.404	716.864
FBtr0305620	0.232011	0.157855	0.154762	0.210444	0.329728	0
FBtr0305621	0.578676	0.153993	0.0756839	0.104676	0	0.548167
FBtr0332015	0.534612	0.603179	0.526881	0.367871	0.315691	0.527351
FBtr0332016	1.21105	1.94988	1.53035	1.95992	1.50582	1.58877
FBtr0332017	2.89341e-05	0.00305954	0.00145502	0.000260966	0	0.000128358
FBtr0343112	1.03808	0.898819	0.952824	0.702657	0.787536	0.959683
FBtr0301647	0	2.22284e-05	0	0	0	2.29347e-05
FBtr0081125	7.49267	6.60658	5.74124	4.70693	6.82695	6.73119
FBtr0343113	2.30742	1.89366	1.20838	0.589132	0.717506	0.601675
FBtr0343114	0.00280761	0.000234052	0.000718642	0.00521541	0.000866654	0.00638693
FBtr0081126	0	0	0	0	0	0
FBtr0343115	24.5841	26.0011	24.8088	25.7351	21.9252	24.6103
FBtr0343116	94.2111	68.5905	70.7691	82.5043	66.9911	75.2267
FBtr0081128	15.2612	12.2925	12.7903	14.2917	11.5462	12.109
FBtr0081130	10.9783	10.2257	9.72629	9.30466	10.1332	10.7261
FBtr0343118	0	0	0	0	0	0
FBtr0081131	0.573284	1.0722	0.97176	0.445399	0.926021	1.27943
FBtr0081132	8.7857	5.65324	6.23218	5.78187	6.84669	8.95566
FBtr0081133	8.83275	7.96517	7.13985	5.88729	6.31888	6.57494
FBtr0081134	1.14714	0.624379	0.499097	0.517314	0.780167	0.74587
FBtr0340317	0.165535	0.0365973	0.156409	0.168587	0.000310872	0
FBtr0081135	157.604	269.159	228.212	152.13	280.162	142.458
FBtr0081136	0.351819	0.0805717	0.350799	0.246003	0.162369	0.423993
FBtr0321311	0	0	0	0.0119962	0	0
FBtr0321312	0	0	0	7.9178e-05	0	0
FBtr0081138	6.46069	11.9857	9.97558	10.9606	10.2672	9.25818
FBtr0340318	6.27965	1.54773	3.18445	3.01888	2.04452	1.56875
FBtr0081139	0	0	0	0	0	0
FBtr0081140	7.92592e-05	6.99049e-05	6.2965e-05	0	7.85114e-05	7.69068e-05
FBtr0321270	5.87071e-06	4.69058e-06	4.64847e-06	0	5.44451e-06	7.63229e-06
FBtr0321271	0.420485	0.513622	0.33541	0	0.517516	0.150057
FBtr0321272	8.47049e-06	6.86262e-06	8.48926e-06	0	7.9288e-06	2.85355e-05
FBtr0081141	5.15779	6.58102	6.96905	3.94997	8.11272	3.74926
FBtr0081143	43.0326	33.0209	31.9858	38.1007	31.0474	38.5025
FBtr0081146	32.1072	17.149	15.1832	16.2832	14.673	15.9088
FBtr0081148	12.6166	14.6277	14.878	13.8343	15.8485	16.6373
FBtr0113043	0	0	0	0	0	0
FBtr0081149	0.0169269	0.0932636	3.44361e-06	0.000180895	0	0.036319
FBtr0336844	4.69454e-05	4.32334e-05	0.178841	0.178997	0.0147819	5.00441e-05
FBtr0081150	2.6815	1.55572	1.46163	1.83332	2.47508	1.67564
FBtr0081151	21.4827	14.3712	16.7981	20.9509	19.9595	25.5869
FBtr0081152	0	0	0	0	0	0
FBtr0081153	1.20093e-05	2.9562e-05	0.280143	0.493123	1.2442	0.506765
FBtr0081154	0.953082	0.752634	0.487691	0.776471	0.306198	0.844782
FBtr0081155	11.921	10.6098	10.2077	9.56019	8.47414	11.5598
FBtr0081158	0	0.00930031	0.0609081	0	0.053522	0.0467003
FBtr0081159	0.075452	0.145071	0.0848259	0.109591	0.153638	0.0887354
FBtr0081160	20.1115	34.0827	34.3602	34.7408	37.43	38.8451
FBtr0344846	0.0583527	0.0664538	0.0291809	0.0484256	0.031676	0.0731329
FBtr0336627	0.300248	0.0467614	0.0619533	0.0823388	0	0
